scientificName,decimalLatitude,decimalLongitude,eventDate,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,basisOfRecord,sst_mean,salinity_mean,depth_m,presence
Saccharina coriacea,42.98,144.87,1930-08,,,,PreservedSpecimen,8.02495580721897,32.39686682441287,,1
Saccharina coriacea,42.98,144.87,1930-08,,,,PreservedSpecimen,8.02495580721897,32.39686682441287,,1
Saccharina japonica var. religiosa,43.17,141.07,1991-09-07,,,,PreservedSpecimen,12.142544250587218,33.30299546253588,,1
Saccharina coriacea,42.98,144.87,1930-08,,,,PreservedSpecimen,8.02495580721897,32.39686682441287,,1
Costaria costata,43.2,140.85,1992-04-12,,,,PreservedSpecimen,12.378572558240297,33.64754763772097,,1
Saccharina japonica var. japonica,43.2,140.85,1992-04-12,,,,PreservedSpecimen,12.378572558240297,33.64754763772097,,1
Costaria costata,38.42,141.47,1935-07,,,,PreservedSpecimen,14.676884579934088,33.476416710370266,,1
Undaria pinnatifida f. pinnatifida,38.42,141.47,1935-07,,,,PreservedSpecimen,14.676884579934088,33.476416710370266,,1
Eisenia bicyclis,38.38,141.58,1951-08-17,,,,PreservedSpecimen,14.659569586918051,33.68408640998391,,1
Saccharina japonica var. ochotensis,43.15,141.12,1932-05-08,,,,PreservedSpecimen,11.9740564302429,33.15293062762386,,1
Saccharina coriacea,42.93,144.87,1996-07-03,,,,PreservedSpecimen,7.960736146871691,32.40868825396079,,1
Costaria costata,43.0244,144.8382,1999-05-16,,,0m,PreservedSpecimen,8.09249931573474,32.393234908626575,,1
Costaria costata,43.0244,144.8382,1997-06-22,,,,PreservedSpecimen,8.09249931573474,32.393234908626575,,1
Costaria costata,43.0244,144.8382,1998-03-31,,,,PreservedSpecimen,8.09249931573474,32.393234908626575,,1
Costaria costata,43.0244,144.8382,1998-03-31,,,0m,PreservedSpecimen,8.09249931573474,32.393234908626575,,1
Costaria costata,44.04,144.257,1998-07-12,,,,PreservedSpecimen,7.843305573638211,32.543142170667196,,1
Saccharina japonica var. religiosa,44.55,141.73,1894-08,,,,PreservedSpecimen,11.055638199439509,33.20444383383655,,1
Saccharina japonica var. religiosa,44.55,141.73,1894-08,,,,PreservedSpecimen,11.055638199439509,33.20444383383655,,1
Saccharina japonica var. religiosa,44.55,141.73,1894-08,,,,PreservedSpecimen,11.055638199439509,33.20444383383655,,1
Saccharina japonica var. religiosa,44.55,141.73,1894-08,,,,PreservedSpecimen,11.055638199439509,33.20444383383655,,1
Saccharina japonica var. religiosa,44.55,141.73,1894-08,,,,PreservedSpecimen,11.055638199439509,33.20444383383655,,1
Saccharina japonica var. religiosa,44.55,141.73,1894-08,,,,PreservedSpecimen,11.055638199439509,33.20444383383655,,1
Saccharina japonica var. religiosa,43.17,141.22,1933-07,,,,PreservedSpecimen,11.828474998371467,33.027376419257315,,1
Saccharina japonica var. religiosa,41.48,140.27,1917-09-15,,,,PreservedSpecimen,14.590762406517552,33.84822003507644,,1
Saccharina japonica var. religiosa,41.48,140.27,1917-09-15,,,,PreservedSpecimen,14.590762406517552,33.84822003507644,,1
Saccharina japonica var. religiosa,41.48,140.27,1917-09-15,,,,PreservedSpecimen,14.590762406517552,33.84822003507644,,1
Saccharina japonica var. religiosa,43.15,141.12,1930-07-22,,,,PreservedSpecimen,11.9740564302429,33.15293062762386,,1
Saccharina japonica var. religiosa,43.15,141.12,1930-06-22,,,,PreservedSpecimen,11.9740564302429,33.15293062762386,,1
Saccharina japonica var. religiosa,41.42,140.1,1933-11-01,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.42,140.15,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.42,140.15,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.43,140.23,1933-09-17,,,,PreservedSpecimen,14.68919112189901,33.85391369211591,,1
Saccharina japonica var. religiosa,41.42,140.1,1933-11-01,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.42,140.1,1933-11-01,,,,PreservedSpecimen,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,43.2,140.85,1932-05-27,,,,PreservedSpecimen,12.378572558240297,33.64754763772097,,1
Saccharina japonica var. religiosa,43.2,140.85,1929-09-09,,,,PreservedSpecimen,12.378572558240297,33.64754763772097,,1
Saccharina japonica var. religiosa,43.2,140.85,1926-09-26,,,,PreservedSpecimen,12.378572558240297,33.64754763772097,,1
Saccharina japonica var. religiosa,43.2,140.85,1932-05-29,,,,PreservedSpecimen,12.378572558240297,33.64754763772097,,1
Saccharina japonica var. religiosa,43.75,141.32,1932-08,,,,PreservedSpecimen,12.015794942229226,33.10433937910995,,1
Saccharina japonica var. religiosa,41.25,140.33,1933-08-04,,,,PreservedSpecimen,16.321324967425934,33.62168252018429,,1
Saccharina japonica var. religiosa,41.42,141.47,1933-08-10,,,,PreservedSpecimen,14.111959781534573,33.87169590228592,,1
Saccharina japonica var. religiosa,41.42,141.47,1933-08-10,,,,PreservedSpecimen,14.111959781534573,33.87169590228592,,1
Saccharina japonica var. religiosa,41.42,141.47,1933-08-10,,,,PreservedSpecimen,14.111959781534573,33.87169590228592,,1
Saccharina japonica var. religiosa,41.5,140.9,1933-08-06,,,,PreservedSpecimen,15.895514054164638,33.679819241869396,,1
Saccharina japonica var. religiosa,41.5,140.9,1933-08-06,,,,PreservedSpecimen,15.895514054164638,33.679819241869396,,1
Saccharina japonica var. religiosa,41.25,140.33,1933-08-04,,,,PreservedSpecimen,16.321324967425934,33.62168252018429,,1
Saccharina japonica var. religiosa,41.5,140.9,1933-08-06,,,,PreservedSpecimen,15.895514054164638,33.679819241869396,,1
Saccharina japonica var. religiosa,41.25,140.33,1933-08-04,,,,PreservedSpecimen,16.321324967425934,33.62168252018429,,1
Saccharina japonica var. religiosa,41.25,140.33,1933-08-04,,,,PreservedSpecimen,16.321324967425934,33.62168252018429,,1
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628,,1
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628,,1
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628,,1
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628,,1
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628,,1
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628,,1
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628,,1
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628,,1
Saccharina japonica var. religiosa,38.32,141.08,1933-08-22,,,,PreservedSpecimen,14.931231636997328,32.91731673546544,,1
Saccharina japonica var. religiosa,41.25,140.33,1933-08-04,,,,PreservedSpecimen,16.321324967425934,33.62168252018429,,1
Saccharina japonica var. religiosa,41.25,140.33,1933-08-04,,,,PreservedSpecimen,16.321324967425934,33.62168252018429,,1
Saccharina japonica var. ochotensis,45.38,141.05,1894-08-23,,,,PreservedSpecimen,10.423424953061712,33.56476375193953,,1
Saccharina japonica var. ochotensis,43.17,141.22,1928-10-17,,,,PreservedSpecimen,11.828474998371467,33.027376419257315,,1
Saccharina japonica var. ochotensis,43.75,141.32,1932-08,,,,PreservedSpecimen,12.015794942229226,33.10433937910995,,1
Saccharina japonica var. ochotensis,43.2,140.85,1932-08,,,,PreservedSpecimen,12.378572558240297,33.64754763772097,,1
Saccharina japonica var. ochotensis,44.17,145.3,1931-08-31,,,,PreservedSpecimen,7.4921602909859795,32.443716539873144,,1
Saccharina japonica var. ochotensis,44.17,145.3,1931-08-31,,,,PreservedSpecimen,7.4921602909859795,32.443716539873144,,1
Saccharina japonica var. ochotensis,44.02,144.27,1933-08-26,,,,PreservedSpecimen,7.843305573638211,32.543142170667196,,1
Saccharina japonica var. ochotensis,45.38,141.05,1891,,,,PreservedSpecimen,10.423424953061712,33.56476375193953,,1
Saccharina japonica var. ochotensis,44.38,141.7,1932-09,,,,PreservedSpecimen,11.231213912141293,33.20415878924495,,1
Saccharina japonica var. ochotensis,45.17,141.13,1896-09-04,,,,PreservedSpecimen,10.667845699350964,33.50461429924039,,1
Saccharina japonica var. ochotensis,45.17,141.13,1896-09-04,,,,PreservedSpecimen,10.667845699350964,33.50461429924039,,1
Saccharina japonica var. ochotensis,45.17,141.12,1891-06-29,,,,HumanObservation,10.667845699350964,33.50461429924039,,1
Saccharina japonica var. ochotensis,43.58,141.35,1891-06-16,,,,PreservedSpecimen,12.013741431380913,33.06764086043058,,1
Saccharina japonica var. ochotensis,44.43,141.42,1891-05-31,,,,PreservedSpecimen,11.43701030153681,33.503996097729974,,1
Saccharina japonica var. ochotensis,44.38,141.7,1894-08,,,,PreservedSpecimen,11.231213912141293,33.20415878924495,,1
Saccharina japonica var. ochotensis,43.93,141.62,1891-06-03,,,,PreservedSpecimen,11.686833892574652,32.94212140225492,,1
Saccharina japonica var. ochotensis,44.38,141.7,1932-09,,,,PreservedSpecimen,11.231213912141293,33.20415878924495,,1
Saccharina japonica var. ochotensis,44.38,141.7,1932-09,,,,PreservedSpecimen,11.231213912141293,33.20415878924495,,1
Saccharina japonica var. japonica,41.42,141.47,1933-08-10,,,,PreservedSpecimen,14.111959781534573,33.87169590228592,,1
Saccharina japonica var. japonica,41.42,141.47,1933-08-10,,,,PreservedSpecimen,14.111959781534573,33.87169590228592,,1
Saccharina japonica var. japonica,41.42,141.47,1933-08-10,,,,PreservedSpecimen,14.111959781534573,33.87169590228592,,1
Saccharina japonica var. japonica,42.57,140.47,1890-08-18,,,,PreservedSpecimen,11.509898245338391,32.721165181028674,,1
Saccharina japonica var. japonica,42.57,140.47,1890-08-18,,,,PreservedSpecimen,11.509898245338391,32.721165181028674,,1
Saccharina japonica var. japonica,42.33,140.95,1933-09-21,,,,PreservedSpecimen,11.416941834566792,32.724107162345305,,1
Saccharina japonica var. japonica,42.33,140.95,1933-09-21,,,,PreservedSpecimen,11.416941834566792,32.724107162345305,,1
Saccharina japonica var. japonica,42.3,140.95,1933-09-21,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina japonica var. japonica,42.57,140.65,1890-08-19,,,,PreservedSpecimen,11.495931182860618,32.71980258534111,,1
Saccharina japonica var. japonica,42.57,140.65,1890-08-17,,,,PreservedSpecimen,11.495931182860618,32.71980258534111,,1
Saccharina japonica var. japonica,42.57,140.47,1890-08-08,,,,PreservedSpecimen,11.509898245338391,32.721165181028674,,1
Saccharina japonica var. japonica,41.35,139.8,1933,,,,PreservedSpecimen,15.14142375179746,33.85162521454273,,1
Saccharina japonica var. japonica,42.35,140.97,1931-08-21,,,,PreservedSpecimen,11.528601554878533,32.73170368853505,,1
Saccharina japonica var. japonica,42.35,140.97,1931-08-21,,,,PreservedSpecimen,11.528601554878533,32.73170368853505,,1
Saccharina japonica var. japonica,42.35,140.97,1931-08-21,,,,PreservedSpecimen,11.528601554878533,32.73170368853505,,1
Saccharina japonica var. japonica,42.33,140.95,1934-07-12,12.0,12.0,,PreservedSpecimen,11.416941834566792,32.724107162345305,12.0,1
Saccharina japonica var. japonica,42.3,140.95,1933-09-21,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina japonica var. japonica,42.33,140.95,1933-09-21,,,,PreservedSpecimen,11.416941834566792,32.724107162345305,,1
Saccharina japonica var. japonica,42.33,140.92,1897-03-21,,,,PreservedSpecimen,11.416941834566792,32.724107162345305,,1
Saccharina japonica var. japonica,42.33,140.92,1897-03-21,,,,PreservedSpecimen,11.416941834566792,32.724107162345305,,1
Saccharina japonica var. japonica,42.3,140.95,1933-09-20,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina japonica var. japonica,42.35,140.97,1931-08-20,,,,PreservedSpecimen,11.528601554878533,32.73170368853505,,1
Saccharina japonica var. japonica,42.3,140.95,1933-09-20,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina japonica var. japonica,42.35,140.97,1931-08-21,,,,PreservedSpecimen,11.528601554878533,32.73170368853505,,1
Saccharina japonica var. japonica,42.35,140.97,1931-08-21,,,,PreservedSpecimen,11.528601554878533,32.73170368853505,,1
Saccharina japonica var. japonica,42.35,140.97,1931-08-21,,,,PreservedSpecimen,11.528601554878533,32.73170368853505,,1
Saccharina japonica var. japonica,42.35,140.97,1931-08-21,,,,PreservedSpecimen,11.528601554878533,32.73170368853505,,1
Saccharina japonica var. japonica,42.35,140.97,1931-08-21,,,,PreservedSpecimen,11.528601554878533,32.73170368853505,,1
Saccharina japonica var. japonica,42.3,140.95,1936-10-14,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,44.1,145.25,1931-08-30,,,,PreservedSpecimen,7.556190281846237,32.441163547136114,,1
Saccharina angustata,44.1,145.25,1931-08-30,,,,PreservedSpecimen,7.556190281846237,32.441163547136114,,1
Saccharina angustata,43.02,144.83,1930-08-13,,,,PreservedSpecimen,8.09249931573474,32.393234908626575,,1
Saccharina angustata,41.77,141.1,1894-07-16,,,,PreservedSpecimen,12.631152998452675,33.253004352689935,,1
Saccharina angustata,41.77,141.1,1894-07-16,,,,PreservedSpecimen,12.631152998452675,33.253004352689935,,1
Saccharina angustata,42.5,141.3,1894-08,,,,PreservedSpecimen,11.236689714064996,32.829873388524334,,1
Saccharina angustata,42.5,141.3,1894-08,,,,PreservedSpecimen,11.236689714064996,32.829873388524334,,1
Saccharina angustata,42.5,141.3,1894-08,,,,PreservedSpecimen,11.236689714064996,32.829873388524334,,1
Saccharina angustata,42.5,141.3,1894-08,,,,PreservedSpecimen,11.236689714064996,32.829873388524334,,1
Saccharina angustata,42.5,141.3,1894-08,,,,PreservedSpecimen,11.236689714064996,32.829873388524334,,1
Saccharina angustata,42.5,141.3,1894-08,,,,PreservedSpecimen,11.236689714064996,32.829873388524334,,1
Saccharina angustata,42.5,141.3,1894-08,,,,PreservedSpecimen,11.236689714064996,32.829873388524334,,1
Saccharina angustata,42.5,141.3,1894-08,,,,PreservedSpecimen,11.236689714064996,32.829873388524334,,1
Saccharina angustata,42.5,141.3,1894-08,,,,PreservedSpecimen,11.236689714064996,32.829873388524334,,1
Saccharina angustata,42.3,140.95,1933-09-20,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,42.3,140.95,1933-09-20,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,42.3,140.95,1933-09-20,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,42.3,140.95,1933-09-20,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,42.3,140.95,1983-09-20,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,42.3,140.95,1933-09-20,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,42.3,140.95,1894-04-28,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,42.3,140.95,1894-04-28,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,42.3,140.95,1894-04-28,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,42.3,140.95,1894-04-22,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,42.23,142.57,1890-08,,,,PreservedSpecimen,10.558735552662888,32.71137816552809,,1
Saccharina angustata,42.23,142.57,1931-10-14,,,,PreservedSpecimen,10.558735552662888,32.71137816552809,,1
Saccharina angustata,42.23,142.57,1931-10-14,,,,PreservedSpecimen,10.558735552662888,32.71137816552809,,1
Saccharina angustata,42.3,140.95,1933-09-20,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,42.3,140.95,1917-03,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Saccharina angustata,42.3,140.95,1931-04,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Undaria pinnatifida f. pinnatifida,42.3,140.95,1897-03-20,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Undaria pinnatifida f. pinnatifida,42.3,140.95,1917-03-28,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Undaria pinnatifida f. pinnatifida,42.3,140.95,1897-03-20,,,,PreservedSpecimen,11.633231854472225,32.717154876014405,,1
Undaria pinnatifida f. pinnatifida,41.5,140.9,1933-08-06,,,,PreservedSpecimen,15.895514054164638,33.679819241869396,,1
Undaria pinnatifida f. pinnatifida,41.5,140.9,1933-08-06,,,,PreservedSpecimen,15.895514054164638,33.679819241869396,,1
Undaria pinnatifida f. pinnatifida,41.5,140.9,1933-08-06,,,,PreservedSpecimen,15.895514054164638,33.679819241869396,,1
Undaria pinnatifida f. pinnatifida,41.5,140.9,1933-08-06,,,,PreservedSpecimen,15.895514054164638,33.679819241869396,,1
Saccharina japonica var. religiosa,44.38,141.7,1894-08,,,,PreservedSpecimen,11.231213912141293,33.20415878924495,,1
Saccharina japonica var. religiosa,44.38,141.7,1894-08,,,,PreservedSpecimen,11.231213912141293,33.20415878924495,,1
Eisenia bicyclis,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628,,1
Costaria costata,41.5,140.9,1933-08-06,,,,PreservedSpecimen,15.895514054164638,33.679819241869396,,1
Costaria costata,41.42,141.47,1933-08-10,,,,PreservedSpecimen,14.111959781534573,33.87169590228592,,1
Costaria costata,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628,,1
Costaria costata,43.37,145.8,1929-07-17,,,,PreservedSpecimen,7.764268644476999,32.25890120749487,,1
Costaria costata,43.37,145.8,1929-07-17,,,,PreservedSpecimen,7.764268644476999,32.25890120749487,,1
Costaria costata,43.37,145.8,1929-07-17,,,,PreservedSpecimen,7.764268644476999,32.25890120749487,,1
Costaria costata,43.37,145.8,1929-07-17,,,,PreservedSpecimen,7.764268644476999,32.25890120749487,,1
Costaria costata,42.93,144.52,1931-09-30,,,,PreservedSpecimen,8.153359969843551,32.40373627632312,,1
Costaria costata,42.93,144.52,1931-09-30,,,,PreservedSpecimen,8.153359969843551,32.40373627632312,,1
Costaria costata,42.93,144.52,1931-09-30,,,,PreservedSpecimen,8.153359969843551,32.40373627632312,,1
Costaria costata,43.15,141.12,1930-07-22,,,,PreservedSpecimen,11.9740564302429,33.15293062762386,,1
Costaria costata,43.15,141.12,1930-06-22,,,,PreservedSpecimen,11.9740564302429,33.15293062762386,,1
Costaria costata,43.37,145.8,1929-07-17,,,,PreservedSpecimen,7.764268644476999,32.25890120749487,,1
Costaria costata,43.2,140.85,1932-05-29,,,,PreservedSpecimen,12.378572558240297,33.64754763772097,,1
