scientificName,decimalLatitude,decimalLongitude,eventDate,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,basisOfRecord,sst_mean,salinity_mean
Undaria pinnatifida f. pinnatifida,38.456942,139.221215,1989/1991,,,,HumanObservation,17.799355254928383,33.200991601408816
Sargassum fulvellum,38.436706,139.22463,1989/1991,,,,HumanObservation,17.78605077047631,33.134309286844896
Sargassum fulvellum,38.286945,138.438309,1989/1991,,,,HumanObservation,17.636094052722555,33.69336813397457
Undaria pinnatifida f. pinnatifida,38.286945,138.438309,1989/1991,,,,HumanObservation,17.636094052722555,33.69336813397457
Sargassum fulvellum,38.30579,138.450528,1989/1991,,,,HumanObservation,17.581898364436483,33.703845796267665
Undaria pinnatifida f. pinnatifida,38.30579,138.450528,1989/1991,,,,HumanObservation,17.581898364436483,33.703845796267665
Sargassum fulvellum,38.323046,138.468153,1989/1991,,,,HumanObservation,17.581898364436483,33.703845796267665
Undaria pinnatifida f. pinnatifida,38.323046,138.468153,1989/1991,,,,HumanObservation,17.581898364436483,33.703845796267665
Sargassum fulvellum,38.335816,138.493324,1989/1991,,,,HumanObservation,17.581898364436483,33.703845796267665
Sargassum fulvellum,38.326644,138.521213,1989/1991,,,,HumanObservation,17.563549726680968,33.70343110587214
Sargassum fulvellum,38.311426,138.51426,1989/1991,,,,HumanObservation,17.563549726680968,33.70343110587214
Eisenia bicyclis,38.291757,138.510649,1989/1991,,,,HumanObservation,17.597964948222938,33.69124782480064
Sargassum fulvellum,38.291757,138.510649,1989/1991,,,,HumanObservation,17.597964948222938,33.69124782480064
Undaria pinnatifida f. pinnatifida,38.291757,138.510649,1989/1991,,,,HumanObservation,17.597964948222938,33.69124782480064
Sargassum fulvellum,38.278419,138.508588,1989/1991,,,,HumanObservation,17.597964948222938,33.69124782480064
Sargassum fulvellum,38.244395,138.505089,1989/1991,,,,HumanObservation,17.602219496061696,33.6855150809992
Sargassum fulvellum,38.208986,138.495576,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.205554,138.492022,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.190321,138.482626,1989/1991,,,,HumanObservation,17.61542069894533,33.67983008666229
Sargassum fulvellum,38.178269,138.475144,1989/1991,,,,HumanObservation,17.61542069894533,33.67983008666229
Sargassum fulvellum,38.162927,138.462899,1989/1991,,,,HumanObservation,17.61542069894533,33.67983008666229
Sargassum fulvellum,38.135279,138.447981,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.135779,138.449988,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.128216,138.442703,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.113965,138.438378,1989/1991,,,,HumanObservation,,
Eisenia bicyclis,38.088617,138.435693,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.088617,138.435693,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.075012,138.523049,1989/1991,,,,HumanObservation,17.685350980711508,33.6400259862729
Undaria pinnatifida f. pinnatifida,38.075012,138.523049,1989/1991,,,,HumanObservation,17.685350980711508,33.6400259862729
Sargassum,38.075012,138.523049,1989/1991,,,,HumanObservation,17.685350980711508,33.6400259862729
Sargassum fulvellum,38.08513,138.550847,1989/1991,,,,HumanObservation,17.681162627166497,33.64277494851527
Undaria pinnatifida f. pinnatifida,38.08513,138.550847,1989/1991,,,,HumanObservation,17.681162627166497,33.64277494851527
Sargassum fulvellum,38.080307,138.570529,1989/1991,,,,HumanObservation,17.681162627166497,33.64277494851527
Sargassum fulvellum,38.044712,138.563732,1989/1991,,,,HumanObservation,17.76303526635811,33.59551416696776
Sargassum fulvellum,38.020377,138.552052,1989/1991,,,,HumanObservation,17.76303526635811,33.59551416696776
Sargassum fulvellum,38.00422,138.543581,1989/1991,,,,HumanObservation,,
Sargassum,38.00422,138.543581,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.001207,138.538848,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,37.992079,138.533479,1989/1991,,,,HumanObservation,17.813752302010137,33.572312932860825
Sargassum fulvellum,37.975546,138.521826,1989/1991,,,,HumanObservation,17.813752302010137,33.572312932860825
Sargassum fulvellum,37.962121,138.514519,1989/1991,,,,HumanObservation,17.813752302010137,33.572312932860825
Sargassum fulvellum,37.939942,138.50456,1989/1991,,,,HumanObservation,17.851106069354277,33.56088424411297
Sargassum fulvellum,37.925625,138.501052,1989/1991,,,,HumanObservation,17.851106069354277,33.56088424411297
Sargassum fulvellum,37.918974,138.501037,1989/1991,,,,HumanObservation,17.851106069354277,33.56088424411297
Sargassum fulvellum,37.917392,138.488326,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,37.875542,138.444485,1989/1991,,,,HumanObservation,17.895233203155,33.56150496047051
Sargassum fulvellum,37.884452,138.442238,1989/1991,,,,HumanObservation,17.895233203155,33.56150496047051
Sargassum fulvellum,37.846382,138.401018,1989/1991,,,,HumanObservation,17.89287632532943,33.56876986974724
Sargassum fulvellum,37.833998,138.366095,1989/1991,,,,HumanObservation,17.897107903797924,33.5726554946043
Sargassum fulvellum,37.825856,138.3412,1989/1991,,,,HumanObservation,17.87488609462292,33.588303063712324
Sargassum horneri,37.825856,138.3412,1989/1991,,,,HumanObservation,17.87488609462292,33.588303063712324
Sargassum fulvellum,37.823989,138.315028,1989/1991,,,,HumanObservation,17.87488609462292,33.588303063712324
Sargassum horneri,37.823989,138.315028,1989/1991,,,,HumanObservation,17.87488609462292,33.588303063712324
Eisenia bicyclis,37.817615,138.297918,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,37.817615,138.297918,1989/1991,,,,HumanObservation,,
Sargassum horneri,37.817615,138.297918,1989/1991,,,,HumanObservation,,
Eisenia bicyclis,37.808895,138.274353,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,37.808895,138.274353,1989/1991,,,,HumanObservation,,
Sargassum horneri,37.808895,138.274353,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,37.808926,138.226143,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,37.808926,138.226143,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,37.835943,138.223216,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,37.845605,138.253216,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,37.845605,138.253216,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,37.88916,138.286891,1989/1991,,,,HumanObservation,17.840001906037436,33.61133099479225
Sargassum fulvellum,37.901959,138.279394,1989/1991,,,,HumanObservation,17.79959099179994,33.62521125568189
Undaria pinnatifida f. pinnatifida,37.901959,138.279394,1989/1991,,,,HumanObservation,17.79959099179994,33.62521125568189
Eisenia bicyclis,37.923491,138.288209,1989/1991,,,,HumanObservation,17.79959099179994,33.62521125568189
Sargassum fulvellum,37.923491,138.288209,1989/1991,,,,HumanObservation,17.79959099179994,33.62521125568189
Undaria pinnatifida f. pinnatifida,37.923491,138.288209,1989/1991,,,,HumanObservation,17.79959099179994,33.62521125568189
Sargassum,37.923491,138.288209,1989/1991,,,,HumanObservation,17.79959099179994,33.62521125568189
Sargassum fulvellum,37.958984,138.292862,1989/1991,,,,HumanObservation,17.816171711377336,33.6289901776644
Sargassum,37.958984,138.292862,1989/1991,,,,HumanObservation,17.816171711377336,33.6289901776644
Undaria pinnatifida f. pinnatifida,37.950953,138.316105,1989/1991,,,,HumanObservation,17.83184829757912,33.61220927969763
Sargassum,37.990754,138.304421,1989/1991,,,,HumanObservation,17.83184829757912,33.61220927969763
Undaria pinnatifida f. pinnatifida,37.984598,138.272233,1989/1991,,,,HumanObservation,17.816171711377336,33.6289901776644
Sargassum,37.984598,138.272233,1989/1991,,,,HumanObservation,17.816171711377336,33.6289901776644
Sargassum fulvellum,37.969029,138.259295,1989/1991,,,,HumanObservation,17.816171711377336,33.6289901776644
Undaria pinnatifida f. pinnatifida,37.969029,138.259295,1989/1991,,,,HumanObservation,17.816171711377336,33.6289901776644
Sargassum fulvellum,37.969714,138.238241,1989/1991,,,,HumanObservation,17.815975349016963,33.637356098472495
Undaria pinnatifida f. pinnatifida,37.969714,138.238241,1989/1991,,,,HumanObservation,17.815975349016963,33.637356098472495
Sargassum fulvellum,37.995177,138.229495,1989/1991,,,,HumanObservation,17.815975349016963,33.637356098472495
Undaria pinnatifida f. pinnatifida,37.995177,138.229495,1989/1991,,,,HumanObservation,17.815975349016963,33.637356098472495
Sargassum fulvellum,38.020212,138.223817,1989/1991,,,,HumanObservation,17.806846108983258,33.646476406566805
Undaria pinnatifida f. pinnatifida,38.020212,138.223817,1989/1991,,,,HumanObservation,17.806846108983258,33.646476406566805
Sargassum fulvellum,38.036586,138.218771,1989/1991,,,,HumanObservation,17.806846108983258,33.646476406566805
Undaria pinnatifida f. pinnatifida,38.036586,138.218771,1989/1991,,,,HumanObservation,17.806846108983258,33.646476406566805
Sargassum fulvellum,38.044301,138.233477,1989/1991,,,,HumanObservation,17.806846108983258,33.646476406566805
Undaria pinnatifida f. pinnatifida,38.044301,138.233477,1989/1991,,,,HumanObservation,17.806846108983258,33.646476406566805
Eisenia bicyclis,38.064503,138.235939,1989/1991,,,,HumanObservation,17.773512851896413,33.658902526712275
Sargassum fulvellum,38.064503,138.235939,1989/1991,,,,HumanObservation,17.773512851896413,33.658902526712275
Sargassum fulvellum,38.089058,138.242908,1989/1991,,,,HumanObservation,17.773512851896413,33.658902526712275
Undaria pinnatifida f. pinnatifida,38.089058,138.242908,1989/1991,,,,HumanObservation,17.773512851896413,33.658902526712275
Undaria pinnatifida f. pinnatifida,38.099224,138.253571,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.10688,138.263278,1989/1991,,,,HumanObservation,17.73445781330293,33.67283789988121
Undaria pinnatifida f. pinnatifida,38.10688,138.263278,1989/1991,,,,HumanObservation,17.73445781330293,33.67283789988121
Sargassum fulvellum,38.122713,138.271804,1989/1991,,,,HumanObservation,17.73445781330293,33.67283789988121
Undaria pinnatifida f. pinnatifida,38.122713,138.271804,1989/1991,,,,HumanObservation,17.73445781330293,33.67283789988121
Sargassum fulvellum,38.15218,138.294885,1989/1991,,,,HumanObservation,17.73787467308983,33.672470904992394
Undaria pinnatifida f. pinnatifida,38.15218,138.294885,1989/1991,,,,HumanObservation,17.73787467308983,33.672470904992394
Sargassum fulvellum,38.165718,138.301604,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,38.165718,138.301604,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.175775,138.313698,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,38.175775,138.313698,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,38.187815,138.318642,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.205558,138.338313,1989/1991,,,,HumanObservation,17.69882010083666,33.68274464884777
Undaria pinnatifida f. pinnatifida,38.205558,138.338313,1989/1991,,,,HumanObservation,17.69882010083666,33.68274464884777
Sargassum fulvellum,38.228489,138.376631,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,38.228489,138.376631,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.246662,138.395223,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,38.246662,138.395223,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,38.251594,138.412455,1989/1991,,,,HumanObservation,17.636094052722555,33.69336813397457
Undaria pinnatifida f. pinnatifida,38.251594,138.412455,1989/1991,,,,HumanObservation,17.636094052722555,33.69336813397457
Sargassum fulvellum,38.25541,138.424588,1989/1991,,,,HumanObservation,17.636094052722555,33.69336813397457
Undaria pinnatifida f. pinnatifida,38.25541,138.424588,1989/1991,,,,HumanObservation,17.636094052722555,33.69336813397457
Sargassum fulvellum,38.269977,138.437274,1989/1991,,,,HumanObservation,17.636094052722555,33.69336813397457
Undaria pinnatifida f. pinnatifida,38.269977,138.437274,1989/1991,,,,HumanObservation,17.636094052722555,33.69336813397457
Ecklonia kurome,36.975219,137.585227,1989/1991,,,,HumanObservation,18.393362785822966,33.50522852435228
Sargassum horneri,36.975219,137.585227,1989/1991,,,,HumanObservation,18.393362785822966,33.50522852435228
Undaria pinnatifida f. pinnatifida,36.975219,137.585227,1989/1991,,,,HumanObservation,18.393362785822966,33.50522852435228
Gelidium elegans,36.962117,137.531936,1989/1991,,,,HumanObservation,18.4086573170602,33.52605275388462
Gelidium elegans,36.964425,137.514929,1989/1991,,,,HumanObservation,18.4086573170602,33.52605275388462
Gelidium elegans,36.962645,137.497383,1989/1991,,,,HumanObservation,18.409848247252473,33.53594985920414
Gelidium elegans,36.941821,137.461679,1989/1991,,,,HumanObservation,,
Sargassum horneri,36.941821,137.461679,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,36.941821,137.461679,1989/1991,,,,HumanObservation,,
Sargassum horneri,36.918291,137.419978,1989/1991,,,,HumanObservation,18.412052424921647,33.53443359578714
Gelidium elegans,36.880813,137.417143,1989/1991,,,,HumanObservation,,
Gelidium elegans,36.831945,137.396913,1989/1991,,,,HumanObservation,18.346461979371707,33.53721056780903
Gelidium elegans,36.805213,137.390045,1989/1991,,,,HumanObservation,18.346461979371707,33.53721056780903
Gelidium elegans,36.790948,137.363813,1989/1991,,,,HumanObservation,,
Gelidium elegans,36.770428,137.339743,1989/1991,,,,HumanObservation,18.41204651219901,33.544495061188435
Gelidium elegans,36.812082,137.04874,1989/1991,,,,HumanObservation,,
Gelidium elegans,36.881551,136.99432,1989/1991,,,,HumanObservation,,
Sargassum macrocarpum,36.891085,137.005423,1989/1991,,,,HumanObservation,18.368064820904237,33.55630512472659
Sargassum patens,36.891085,137.005423,1989/1991,,,,HumanObservation,18.368064820904237,33.55630512472659
Sargassum macrocarpum,36.903361,137.015243,1989/1991,,,,HumanObservation,,
Sargassum patens,36.903361,137.015243,1989/1991,,,,HumanObservation,,
Ecklonia kurome,36.912907,137.024943,1989/1991,,,,HumanObservation,,
Sargassum macrocarpum,36.912907,137.024943,1989/1991,,,,HumanObservation,,
Sargassum patens,36.912907,137.024943,1989/1991,,,,HumanObservation,,
Sargassum macrocarpum,36.919665,137.028396,1989/1991,,,,HumanObservation,,
Sargassum patens,36.919665,137.028396,1989/1991,,,,HumanObservation,,
Sargassum macrocarpum,36.930203,137.032797,1989/1991,,,,HumanObservation,,
Sargassum patens,36.930203,137.032797,1989/1991,,,,HumanObservation,,
Ecklonia kurome,36.931721,137.039809,1989/1991,,,,HumanObservation,,
Sargassum macrocarpum,36.931721,137.039809,1989/1991,,,,HumanObservation,,
Sargassum patens,36.931721,137.039809,1989/1991,,,,HumanObservation,,
Sargassum macrocarpum,36.948109,137.040533,1989/1991,,,,HumanObservation,,
Sargassum patens,36.948109,137.040533,1989/1991,,,,HumanObservation,,
Sargassum macrocarpum,36.958532,137.052483,1989/1991,,,,HumanObservation,18.32987630715751,33.561544427709215
Sargassum patens,36.958532,137.052483,1989/1991,,,,HumanObservation,18.32987630715751,33.561544427709215
Sargassum patens,37.448439,137.362414,1989/1991,,,,HumanObservation,18.287393062508542,33.569327806060585
Sargassum patens,37.436912,137.306103,1989/1991,,,,HumanObservation,18.288677224531583,33.558503280928896
Sargassum patens,37.39719,137.246147,1989/1991,,,,HumanObservation,,
Sargassum patens,37.330244,137.263634,1989/1991,,,,HumanObservation,18.305041586314935,33.554410856330655
Sargassum patens,37.256657,137.094227,1989/1991,,,,HumanObservation,,
Sargassum patens,37.233751,137.072138,1989/1991,,,,HumanObservation,18.28664627263642,33.54862420312375
Sargassum siliquastrum,37.204795,137.040379,1989/1991,,,,HumanObservation,,
Sargassum siliquastrum,37.152395,137.056398,1989/1991,,,,HumanObservation,18.244826976490806,33.553094636231535
Sargassum patens,36.980088,137.055573,1989/1991,,,,HumanObservation,18.32987630715751,33.561544427709215
Sargassum,36.980088,137.055573,1989/1991,,,,HumanObservation,18.32987630715751,33.561544427709215
Sargassum patens,37.844723,136.90892,1989/1991,,,,HumanObservation,18.14255938504819,33.72658361420739
Sargassum siliquastrum,37.844723,136.90892,1989/1991,,,,HumanObservation,18.14255938504819,33.72658361420739
Sargassum patens,37.397181,136.842164,1989/1991,,,,HumanObservation,,
Sargassum patens,37.32309,136.722924,1989/1991,,,,HumanObservation,,
Sargassum patens,37.133454,136.90956,1989/1991,,,,HumanObservation,,
Sargassum siliquastrum,37.133454,136.90956,1989/1991,,,,HumanObservation,,
Sargassum,36.934074,136.748609,1989/1991,,,,HumanObservation,18.510254296470286,33.42940668805623
Sargassum patens,37.297342,136.722626,1989/1991,,,,HumanObservation,18.511807708009613,33.52031467933619
Sargassum,37.136225,136.68832,1989/1991,,,,HumanObservation,18.481166937603714,33.48611225602917
Sargassum patens,37.058977,136.725555,1989/1991,,,,HumanObservation,,
Ecklonia kurome,36.356689,136.322574,1989/1991,,,,HumanObservation,18.61217727426089,33.326373935420996
Sargassum patens,36.356689,136.322574,1989/1991,,,,HumanObservation,18.61217727426089,33.326373935420996
Ecklonia kurome,36.24744,136.132989,1989/1991,,,,HumanObservation,18.860462215563082,33.40885319340462
Sargassum patens,36.24744,136.132989,1989/1991,,,,HumanObservation,18.860462215563082,33.40885319340462
Sargassum siliquastrum,36.24744,136.132989,1989/1991,,,,HumanObservation,18.860462215563082,33.40885319340462
Ecklonia kurome,36.13263,136.063312,1989/1991,,,,HumanObservation,,
Ecklonia kurome,36.065254,136.020038,1989/1991,,,,HumanObservation,,
Ecklonia kurome,36.015598,135.990556,1989/1991,,,,HumanObservation,19.11575415968175,33.47509556330393
Sargassum patens,36.015598,135.990556,1989/1991,,,,HumanObservation,19.11575415968175,33.47509556330393
Sargassum patens,35.886488,135.9953,1989/1991,,,,HumanObservation,19.157548264136405,33.488151345340434
Sargassum siliquastrum,35.886488,135.9953,1989/1991,,,,HumanObservation,19.157548264136405,33.488151345340434
Sargassum patens,35.799976,136.084402,1989/1991,,,,HumanObservation,19.021966505531477,33.48159202025867
Sargassum siliquastrum,35.799976,136.084402,1989/1991,,,,HumanObservation,19.021966505531477,33.48159202025867
Sargassum horneri,35.738511,136.089082,1989/1991,,,,HumanObservation,19.001628814608065,33.485226142074715
Sargassum patens,35.738511,136.089082,1989/1991,,,,HumanObservation,19.001628814608065,33.485226142074715
Sargassum siliquastrum,35.738511,136.089082,1989/1991,,,,HumanObservation,19.001628814608065,33.485226142074715
Sargassum horneri,35.665534,136.044096,1989/1991,,,,HumanObservation,,
Sargassum patens,35.665534,136.044096,1989/1991,,,,HumanObservation,,
Sargassum horneri,35.751843,136.021294,1989/1991,,,,HumanObservation,19.081957082535286,33.48713417726325
Sargassum patens,35.751843,136.021294,1989/1991,,,,HumanObservation,19.081957082535286,33.48713417726325
Sargassum patens,35.746537,135.991617,1989/1991,,,,HumanObservation,,
Sargassum patens,35.665109,135.966384,1989/1991,,,,HumanObservation,,
Sargassum patens,35.619824,135.905895,1989/1991,,,,HumanObservation,19.01792030786064,33.50351016149113
Sargassum patens,35.63852,135.825168,1989/1991,,,,HumanObservation,,
Sargassum siliquastrum,35.63852,135.825168,1989/1991,,,,HumanObservation,,
Sargassum horneri,35.57049,135.8081,1989/1991,,,,HumanObservation,19.080299929885616,33.53115618536213
Sargassum siliquastrum,35.57049,135.8081,1989/1991,,,,HumanObservation,19.080299929885616,33.53115618536213
Undaria pinnatifida f. pinnatifida,35.57049,135.8081,1989/1991,,,,HumanObservation,19.080299929885616,33.53115618536213
Sargassum fulvellum,35.490871,135.699307,1989/1991,,,,HumanObservation,,
Sargassum patens,35.490871,135.699307,1989/1991,,,,HumanObservation,,
Sargassum siliquastrum,35.490871,135.699307,1989/1991,,,,HumanObservation,,
Sargassum horneri,35.489186,135.611363,1989/1991,,,,HumanObservation,,
Sargassum patens,35.489186,135.611363,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,35.489186,135.611363,1989/1991,,,,HumanObservation,,
Sargassum horneri,35.536502,135.481362,1989/1991,,,,HumanObservation,,
Sargassum macrocarpum,35.536502,135.481362,1989/1991,,,,HumanObservation,,
Sargassum patens,35.536502,135.481362,1989/1991,,,,HumanObservation,,
Sargassum siliquastrum,35.536502,135.481362,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,35.536502,135.481362,1989/1991,,,,HumanObservation,,
Saccharina japonica var. japonica,40.453166,141.682401,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Undaria pinnatifida f. pinnatifida,40.453166,141.682401,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Saccharina japonica var. japonica,40.454,141.683234,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Undaria pinnatifida f. pinnatifida,40.454,141.683234,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Saccharina japonica var. japonica,40.46161,141.666236,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Undaria pinnatifida f. pinnatifida,40.46161,141.666236,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Saccharina japonica var. japonica,40.462245,141.666997,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Undaria pinnatifida f. pinnatifida,40.462245,141.666997,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Saccharina japonica var. japonica,40.469533,141.655029,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Undaria pinnatifida f. pinnatifida,40.469533,141.655029,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Saccharina japonica var. japonica,40.470202,141.655958,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Undaria pinnatifida f. pinnatifida,40.470202,141.655958,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Saccharina japonica var. japonica,40.474441,141.650237,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Undaria pinnatifida f. pinnatifida,40.474441,141.650237,1989/1991,,,,HumanObservation,14.30323339427557,33.80073834344028
Gelidium elegans,40.478683,141.645217,1989/1991,,,,HumanObservation,,
Saccharina japonica var. japonica,40.478683,141.645217,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,40.478683,141.645217,1989/1991,,,,HumanObservation,,
Gelidium elegans,40.489182,141.635433,1989/1991,,,,HumanObservation,,
Saccharina japonica var. japonica,40.489182,141.635433,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,40.489182,141.635433,1989/1991,,,,HumanObservation,,
Gelidium elegans,40.497575,141.628095,1989/1991,,,,HumanObservation,,
Saccharina japonica var. japonica,40.497575,141.628095,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,40.497575,141.628095,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,41.096317,141.398896,1989/1991,,,,HumanObservation,,
Sargassum,41.096317,141.398896,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,41.117585,141.395673,1989/1991,,,,HumanObservation,,
Sargassum,41.117585,141.395673,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,41.144729,141.390949,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,41.201848,141.402429,1989/1991,,,,HumanObservation,14.15176727603076,33.852546313891786
Undaria pinnatifida f. pinnatifida,41.255985,141.426033,1989/1991,,,,HumanObservation,14.15454175744871,33.85552573524313
Undaria pinnatifida f. pinnatifida,41.383175,141.459321,1989/1991,,,,HumanObservation,14.101740132742739,33.86172027527797
Sargassum,41.383175,141.459321,1989/1991,,,,HumanObservation,14.101740132742739,33.86172027527797
Eisenia bicyclis,41.419007,141.470535,1989/1991,,,,HumanObservation,14.111959781534571,33.87169590228592
Undaria pinnatifida f. pinnatifida,41.419007,141.470535,1989/1991,,,,HumanObservation,14.111959781534571,33.87169590228592
Sargassum,41.419007,141.470535,1989/1991,,,,HumanObservation,14.111959781534571,33.87169590228592
Eisenia bicyclis,41.424759,141.452519,1989/1991,,,,HumanObservation,14.111959781534571,33.87169590228592
Undaria pinnatifida f. pinnatifida,41.424759,141.452519,1989/1991,,,,HumanObservation,14.111959781534571,33.87169590228592
Sargassum,41.375743,141.231135,1989/1991,,,,HumanObservation,14.298457300110607,33.800155393031446
Sargassum,41.385895,141.205142,1989/1991,,,,HumanObservation,14.298457300110607,33.800155393031446
Sargassum,41.422253,141.156235,1989/1991,,,,HumanObservation,14.355829732488584,33.83298047604544
Sargassum,41.432752,141.14539,1989/1991,,,,HumanObservation,,
Sargassum,41.479194,141.080665,1989/1991,,,,HumanObservation,,
Saccharina japonica var. japonica,41.494044,141.035092,1989/1991,,,,HumanObservation,,
Saccharina japonica var. japonica,41.497813,140.990195,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,41.511956,140.977587,1989/1991,,,,HumanObservation,15.1200186646674,33.77415620808562
Sargassum fulvellum,41.528656,140.957025,1989/1991,,,,HumanObservation,15.1200186646674,33.77415620808562
Eisenia bicyclis,41.534464,140.895446,1989/1991,,,,HumanObservation,15.895514054164638,33.679819241869396
Sargassum fulvellum,41.508754,140.903422,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,41.489941,140.899022,1989/1991,,,,HumanObservation,15.883713377768407,33.66928276852822
Undaria pinnatifida f. pinnatifida,41.462114,140.875049,1989/1991,,,,HumanObservation,15.883713377768407,33.66928276852822
Sargassum fulvellum,41.455017,140.874564,1989/1991,,,,HumanObservation,15.883713377768407,33.66928276852822
Sargassum,41.455017,140.874564,1989/1991,,,,HumanObservation,15.883713377768407,33.66928276852822
Undaria pinnatifida f. pinnatifida,41.446965,140.867012,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,41.443542,140.863088,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,41.430519,140.851356,1989/1991,,,,HumanObservation,,
Sargassum,41.431186,140.844337,1989/1991,,,,HumanObservation,15.780304032019117,33.63038052273494
Undaria pinnatifida f. pinnatifida,41.419343,140.839004,1989/1991,,,,HumanObservation,15.780304032019117,33.63038052273494
Undaria pinnatifida f. pinnatifida,41.405874,140.82656,1989/1991,,,,HumanObservation,15.780304032019117,33.63038052273494
Sargassum,41.401228,140.82082,1989/1991,,,,HumanObservation,15.780304032019117,33.63038052273494
Undaria pinnatifida f. pinnatifida,41.363244,140.819207,1989/1991,,,,HumanObservation,15.459655583442334,33.61504039160974
Undaria pinnatifida f. pinnatifida,41.34218,140.816247,1989/1991,,,,HumanObservation,,
Sargassum,41.33341,140.803065,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,41.323356,140.79907,1989/1991,,,,HumanObservation,15.925892747050275,33.61534673629262
Undaria pinnatifida f. pinnatifida,41.310699,140.801464,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,41.298855,140.796793,1989/1991,,,,HumanObservation,15.915034901528411,33.597569308456784
Undaria pinnatifida f. pinnatifida,41.286692,140.794083,1989/1991,,,,HumanObservation,15.915034901528411,33.597569308456784
Undaria pinnatifida f. pinnatifida,41.269742,140.786978,1989/1991,,,,HumanObservation,15.915034901528411,33.597569308456784
Undaria pinnatifida f. pinnatifida,41.244802,140.779767,1989/1991,,,,HumanObservation,15.895736094658334,33.578387851102796
Undaria pinnatifida f. pinnatifida,41.221029,140.779189,1989/1991,,,,HumanObservation,15.895736094658334,33.578387851102796
Undaria pinnatifida f. pinnatifida,41.194721,140.763792,1989/1991,,,,HumanObservation,,
Undaria pinnatifida f. pinnatifida,41.158338,140.763955,1989/1991,,,,HumanObservation,,
Sargassum fulvellum,41.201571,140.619842,1989/1991,,,,HumanObservation,16.175865219368113,33.61786091576106
Sargassum fulvellum,41.22606,140.572395,1989/1991,,,,HumanObservation,16.218089655857113,33.6335227940045
